id,anchor,target,context,title,label
226745433516946b,movement directions,vibrations,B23,machine tools; metal-working not otherwise provided for,0.25
30900c7bf7e48e88,prolong span,top up reservoir,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
be1f4d686ba7e6ef,voltage patterns,home sets,G06,computing; calculating; counting,0.0
4b9533358da87b4b,intruder detection,infra red sensor,F41,weapons,0.25
76eaa29d5a683241,define by memory,defined memory array,G06,computing; calculating; counting,0.5
3b912bee05a9b19e,antigen composition,antigens,A61,medical or veterinary science; hygiene,0.5
07f035bd19f8aa99,androgen receptor modulators,enobosarm,C07,organic chemistry,0.5
1168756ea288df94,resilient spring clip,clip converter,A61,medical or veterinary science; hygiene,0.0
0ace1014ae1ded70,mat sections,mat part,A63,sports; games; amusements,0.5
096643e4b3b59254,use in positioning,use positioning information,G01,measuring; testing,0.5
0335d58708d980ed,turbine machine,radial flow turbine,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.5
e08ebe2fc84bdd2d,adhesive mounting,rapid drying,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
7973fd590f66d9d5,coat with conducting layer,nail coat,C25,electrolytic or electrophoretic processes; apparatus therefor,0.0
2bd79689d80cb5af,blooming drains,blooming structure,H01,basic electric elements,0.5
04717b4e4fa1c452,locking formation,coil form,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.0
812c28a74da4f05a,metallic binder,metallic binder material,H01,basic electric elements,0.75
683d0fb20b1498e0,reduction factor,pitch,H01,basic electric elements,0.25
5e3de3e8c72131d6,melanocyte,melanin,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
f59532ff4350649e,pulsed plasma,pulse oxymeter,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.0
282662ff4dc49cdb,stationary rod,cylinder,D01,natural or man-made threads or fibres; spinning,0.25
856ccef72249253b,top surface member,supporting substrate,H01,basic electric elements,0.25
f0b10b0d4733e463,el display,light emitting device,C23,"coating metallic material; coating material with metallic material; chemical surface treatment; diffusion treatment of metallic material; coating by vacuum evaporation, by sputtering, by ion implantation or by chemical vapour deposition, in general; inhibiting corrosion of metallic material or incrustation in general",0.5
ad7e49ebd7b2237b,arc type,current type,H05,electric techniques not otherwise provided for,0.25
cde35fbf19770570,animal fats,vegetable fat,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.5
ab9b3b9a74461a9d,regeneration agent,brine,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
16b7bbbc117315b3,travele in direction,advance in direction,B61,railways,0.75
254714fad0371c48,drainage,drain,F22,steam generation,1.0
b7448b6137ec4d46,pen based computer,fountain pen,B65,conveying; packing; storing; handling thin or filamentary material,0.0
1a95a739bba86ba1,transmit alarm,signaling device,G08,signalling,0.25
f627ba50ad299ec4,linear systems,data computing,G06,computing; calculating; counting,0.5
da6a134752d7b08f,average pore size,average particle size,B24,grinding; polishing,0.75
6527ba1e313d943b,shaped engaging,shaped fermentation bacteria,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
35a05f181457aacc,deteriorated,drop values,G06,computing; calculating; counting,0.5
f88e4ad0a4f4e56f,guiding elements,foundation,E01,"construction of roads, railways, or bridges",0.25
68adbc58b19d8f48,component control,wireless,B62,land vehicles for travelling otherwise than on rails,0.25
52c33ea0c24771a1,abnormal position,emergency position,E03,water supply; sewerage,0.75
77829f0d0c83c516,triethylammonium salt,p2x receptor agonist,C07,organic chemistry,0.25
f56ca609a932a780,elastic repulsive,repulsion hypothesis,H01,basic electric elements,0.0
8ae4d4bb241f8744,service processing unit,processing service,H04,electric communication technique,0.5
25a5aeb5187968ea,provide for tuning,transmitter,H01,basic electric elements,0.25
f5e12073340457c0,brake arms,arms race,A63,sports; games; amusements,0.0
0f18310b4886f1e1,silicide formation,antibody complex formation,B01,physical or chemical processes or apparatus in general,0.0
a433fa2b8c6e119c,dual clutch,dual syndrome,B62,land vehicles for travelling otherwise than on rails,0.0
6f9e617c39428751,biomimetic,prosthetic,B25,hand tools; portable power-driven tools; manipulators,0.5
8627b7e011a1a648,panel frame,module panel,F24,heating; ranges; ventilating,0.5
f62ccb6f722fdd0e,retainer bolts,bolt retaining sleeve,B29,working of plastics; working of substances in a plastic state in general,0.5
5eec7cfc2ad4af2d,instruction processing,integrated processing,G06,computing; calculating; counting,0.5
6e99dbce8ff8e3a0,video light,light beam,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
aad947b38fe986b2,coupling factor,radiation resistance,H02,generation; conversion or distribution of electric power,0.25
82e242e865b08ce4,perform desired action,perform actions,B23,machine tools; metal-working not otherwise provided for,0.5
23d83dda31a9a4c0,fan,fan,B61,railways,1.0
97942094f88f77e6,package member,wood chips,B65,conveying; packing; storing; handling thin or filamentary material,0.25
97b1b37b2db4ce4f,coupling factor,power coupling coefficient,H02,generation; conversion or distribution of electric power,0.5
0433adba1ea598b5,brake arms,levers,A63,sports; games; amusements,0.25
dee5b879cfe2d072,wedge device,fitting unit,E01,"construction of roads, railways, or bridges",0.5
5ab02b9510b5bff3,saw sensor,dual resonant,G06,computing; calculating; counting,0.25
57dd4b252c2c8e8a,retaining insert,insert retaining member,H01,basic electric elements,0.5
9f8045d610f8fb9d,hexahydro,substitution,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
3056934b772e7958,proper order,food order,A63,sports; games; amusements,0.0
3abdfddc36ce4448,flexible belt,belt bag,E01,"construction of roads, railways, or bridges",0.0
b1775e11cd27c7be,saw sensor,strain system,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
91835d29774b90e3,new freely flowering,freely moving,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.0
139cde0232a52059,instruction processing,instruction processing unit,H04,electric communication technique,0.75
ce4c59ecb20be431,board id,product identification information,H05,electric techniques not otherwise provided for,0.5
cb2de935d5e4fefe,retinal tissue,retinal,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
52304bf462f4fd06,displacement mechanism,movement assembly,B60,vehicles in general,0.5
fe2ff88a627d2457,renewable power,renewable power source,H02,generation; conversion or distribution of electric power,0.75
d9dbf64685154a5a,average pore size,average particle size diameter,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
691c4b3d02b325a9,loudspeaker arrays,diaphragm arrangement,H04,electric communication technique,0.25
062b43c652f3997a,belt shifting,belt shifting mechanism,D01,natural or man-made threads or fibres; spinning,0.5
07488931410dc313,gutter hanger,gutter hook,E04,building,0.75
d6f99b1597a2fe09,pulsed plasma,pulse plasma,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",1.0
294e446cfcd824d8,activating position,functional location,G06,computing; calculating; counting,0.5
eda11589bcc2c527,output center,duty center,B62,land vehicles for travelling otherwise than on rails,0.5
cb687f535276a5aa,request buffer,request in list,H04,electric communication technique,0.25
9ba804b64486eb16,shunt reactor,reactor,G01,measuring; testing,0.5
c82529608379f500,different conductivity,different electrically conductive particles,H03,basic electronic circuitry,0.5
5d1e111f99db1cc7,sheet supply roller,rotatable roller,B65,conveying; packing; storing; handling thin or filamentary material,0.5
38f9002a012d9640,equipment unit,storage device,H02,generation; conversion or distribution of electric power,0.5
9f5f8c7dd075028d,paraboloid,fea solver of paraboloid,B61,railways,0.0
6257dcd99e7a268b,feed control valve,feed disease treatment,B24,grinding; polishing,0.0
0a942f93b5cb9f0a,metallic cartridges,metallic round,F42,ammunition; blasting,0.75
0fbfbb746f2fac43,substituted carboxylic,carboxyl functional groups,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
36446cbdc34d3126,transmit alarm,buzzar,G08,signalling,0.5
adfdb76b5da6ea04,request buffer,request letter head,F02,combustion engines; hot-gas or combustion-product engine plants,0.0
f38ccae7983de62a,val ile,gold chain,C07,organic chemistry,0.0
fa00d63ed2d2d86b,axle boxes,axle boxes,E21,earth drilling; mining,1.0
825c0cef50c44d33,congruency,correction point,C02,"treatment of water, waste water, sewage, or sludge",0.25
7bd43024a148fddb,life testing,test,A61,medical or veterinary science; hygiene,0.5
b9d2f3f7a9a96457,catalyst paste,material,A61,medical or veterinary science; hygiene,0.25
18233fb15645a041,water product,phase,B65,conveying; packing; storing; handling thin or filamentary material,0.25
8705fe60cc138a7b,reduction factor,enlargement factor,H04,electric communication technique,0.25
585b41c44a6c5b37,new freely flowering,plant leaf,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
efea643ace9ade69,arm design,ratio design apparatus,B24,grinding; polishing,0.25
74b33b9269904157,average impact,arithmetic mean system,B32,layered products,0.5
cf7c12cc6ae29165,transistor m6,charge operation,G05,controlling; regulating,0.25
c57b3a21500995c1,mat sections,vibrating device,B07,separating solids from solids; sorting,0.25
6743fcd4ad4e7bd1,oxygen value,amount,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
c48e9e5a15050af6,end of bars,barcode scanner,D03,weaving,0.0
fc7e35fadf9c5f63,melt coating,coating system,B41,printing; lining machines; typewriters; stamps,0.5
41dbc654174ff67f,vco circuit,circuit,H03,basic electronic circuitry,0.25
de92015e1d27bd9e,medical product,drug product,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.75
5c083b2af97f249d,battery cell assembly,plurality battery,H01,basic electric elements,0.5
653a669305ae00a2,weldability,good weldability,G01,measuring; testing,0.75
0c97ad42ccbf52c4,projection method,projection technique,B23,machine tools; metal-working not otherwise provided for,0.75
82b8214bd9b00bac,photodefinable,photo definable,B41,printing; lining machines; typewriters; stamps,0.75
5421a8fb80151c02,include contact switch,include onoff switch,E04,building,0.75
4ff2c4d306a9ad9d,undulation,undulatory locomotion,B65,conveying; packing; storing; handling thin or filamentary material,0.75
b9eb7c565e0068f1,wave generation,waves,H03,basic electronic circuitry,0.5
3d659cf8a5ff37c5,conductive position,conductive tracks,B23,machine tools; metal-working not otherwise provided for,0.5
2ee2e5d3b94c0b3b,pressure signal,pressure chambers,B61,railways,0.5
1ab390291204fd54,metastatic bone disease,celiac disease,A61,medical or veterinary science; hygiene,0.0
51b435c6f087fcb5,power conversion control,switching element controlling,H02,generation; conversion or distribution of electric power,0.25
4efa0b25c8f992ff,saw sensor,coil system,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
9da318648d8ad448,base fuels,blended with gasoline,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
fe4883ffe819a835,substantially axial,angle,B60,vehicles in general,0.0
f309437696228a11,lamination method,laminate method,G02,optics,1.0
